,x,y
0,0.0828358208955224,1.4090382387021876
1,0.0904477611940298,1.687137891077624
2,0.0955970149253731,1.8725376593279144
3,0.0996268656716417,2.030127462340662
4,0.1032089552238806,2.6697566628041614
5,0.1083582089552239,2.780996523754336
6,0.1128358208955224,3.263035921205093
7,0.1161940298507462,4.050984936268822
8,0.1220149253731343,4.227114716106598
9,0.1260447761194029,4.7833140208574685
10,0.1305223880597015,5.376593279258397
11,0.1343283582089552,5.886442641946694
12,0.1383582089552238,6.609501738122824
13,0.1430597014925373,7.471610660486673
14,0.1484328358208955,8.148319814600232
15,0.1524626865671642,9.288528389339517
16,0.1571641791044776,10.252607184241024
17,0.1629850746268656,11.290845886442648
