,x,y
0,0.0662686567164179,0.5747392815758836
1,0.0694029850746268,0.6674391657010315
2,0.0694029850746268,0.463499420625709
3,0.0738805970149253,0.7415990730011455
4,0.077910447761194,0.7786790266512025
5,0.0785820895522388,0.9640787949014928
6,0.0826119402985074,1.0660486674391514
7,0.0861940298507462,0.9733487833140072
8,0.0931343283582089,1.056778679026639
9,0.096044776119403,1.269988412514472
10,0.1002985074626865,1.1309385863267547
11,0.1038805970149253,1.7056778679026523
12,0.1085820895522388,1.5017381228273337
13,0.1128358208955224,1.566628041714937
14,0.1166417910447761,1.594438006952478
15,0.122910447761194,1.9281575898030017
16,0.1271641791044776,1.8354577056778572
17,0.1305223880597015,2.271147161066038
18,0.134776119402985,2.2247972190034666
19,0.140820895522388,2.5955967555040456
20,0.1432835820895522,2.475086906141355
21,0.1491044776119403,3.022016222479712
22,0.1522388059701492,2.8922363847045087
23,0.1585074626865671,3.522595596755494
24,0.1625373134328358,3.3186558516801767
