,x,y
0,0.3955604883462819,0.5775401069518722
1,0.4403773180578552,0.9197233852971536
2,0.4989610814941503,1.3866951649015302
3,0.5451698477101945,1.6821016334998973
4,0.5762740852604573,1.842677339192015
5,0.6026345954404033,1.9912881277697387
6,0.6236676916358872,2.6486543350574205
7,0.6529903022142973,2.793273971287473
8,0.6796492058004766,3.21546660061607
9,0.698902858390495,4.022614559981966
10,0.7344480631720673,4.216590063745318
11,0.7596259165590145,4.764462738233229
12,0.7848037699459616,5.322890080026049
13,0.8099816233329087,5.893833685154804
14,0.8321973763213915,6.588165370470097
15,0.8618183803060351,7.466059478933153
16,0.8958825348883754,8.117160028442576
17,0.9210603882753226,9.306811845453533
18,0.9506813922599662,10.214645470706913
19,0.9847455468423064,11.28288737584784
