x,y
1.0482569015683771, 1.6552380952380936
1.0463223334043006, 1.4457142857142848
1.0442381662053795, 1.2780952380952382
1.041707472855014, 1.0685714285714294
1.039027748208076, 0.8590476190476188
1.0363473138882975, 0.7019047619047605
1.033368533106238, 0.5657142857142858
1.030687672982755, 0.4400000000000013
1.0275594351004187, 0.3352380952380951
1.024952380952381, 0.261904761904761
1.0224943581009156, 0.18857142857142684
1.0195140160386063, 0.16761904761904844
1.0165339578454333, 0.12571428571428456
1.0135541835213966, 0.06285714285714228
1.0102754949968065, 0.06285714285714228
1.0068480590447804, 0.04190476190476211
1.0031225604996097, 0.020952380952380167
1.0002912497338727, 0
