x,y
0.49999999999999994, 5.365341631392927
0.49607623318385646, 5.125295111967924
0.492152466367713, 4.896152019334198
0.48878923766816146, 4.667033373845744
0.48374439461883406, 4.383324252965089
0.4792600896860986, 4.143253286394813
0.4730941704035874, 3.870398698014891
0.46804932735426014, 3.652110137881899
0.461322869955157, 3.4446516631043673
0.4562780269058296, 3.2154596761800978
0.4489910313901345, 2.9861699006747404
0.44170403587443946, 2.76778355196066
0.4338565022421525, 2.53846932931003
0.42600896860986553, 2.374575667407065
0.4181614349775785, 2.188875151921545
0.4080717488789238, 2.0139802746462134
0.398542600896861, 1.8391098445161553
0.38565022421524664, 1.6531893047231865
0.37331838565022424, 1.5000034924493235
0.3604260089686099, 1.335889806238911
0.3447309417040359, 1.182557311093415
0.3301569506726457, 1.051080563821018
0.3122197309417041, 0.9303605604682668
0.2937219730941704, 0.8205195367615206
0.27410313901345296, 0.7106296187642318
0.25392376681614354, 0.6007152536216687
0.23430493273542602, 0.5344390427894874
0.2141255605381166, 0.4899452383945899
0.1945067264573991, 0.42366902756240954
0.17769058295964127, 0.36841847924786464
0.15695067264573992, 0.3348036544989714
0.13621076233183857, 0.2684785493762476
0.11827354260089687, 0.234985960353713
0.10033632286995517, 0.20149337133118195
0.08520179372197309, 0.16812301803500773
0.06670403587443947, 0.15641283544975693
0.051008968609865465, 0.11211460821703412
0.035313901345291485, 0.1005266613581437
0.02186098654708521, 0.0781330762890633
0.007847533632286997, 0.044811617283432525
