,x,y
0,0.0506896179550611,0.2917170251132539
1,0.0513698630136986,0.359595959595957
2,0.052283105022831,0.4727272727272726
3,0.0560720747332274,0.7202896893462984
4,0.0573059360730593,0.8121212121212089
5,0.0586757990867579,0.8969696969696983
6,0.0595890410958904,0.9818181818181806
7,0.0606389880842489,1.0343345382114428
8,0.0618721461187214,1.2646464646464644
9,0.06324200913242,1.406060606060603
10,0.0643601767406367,1.498391617367357
11,0.0650684931506849,1.6040404040404006
12,0.0655251141552511,1.6606060606060602
13,0.0679382427563943,1.8645246436037048
14,0.069634703196347,2.0282828282828262
15,0.0711227215104185,2.205095891529851
16,0.071778729584364,2.4967409948542034
17,0.073978018190993,2.8592427418842448
18,0.0758815493113761,3.223587628304621
19,0.0761320139324791,3.664379645511726
20,0.0778538812785387,4.092929292929291
21,0.0794153070894937,4.294868269396574
