x,y
0.49999999999999994, 5.877802690582959
0.484865470852018, 4.874027352863109
0.47141255605381166, 4.13200759956973
0.4534753363228699, 3.4443094030705605
0.4366591928251121, 2.942018356313649
0.4170403587443946, 2.4287016470391007
0.39237668161434974, 1.9805854742047675
0.3643497757847534, 1.6086466060377456
0.336322869955157, 1.280321445035832
0.30773542600896864, 1.0391992512188644
0.28082959641255606, 0.852667532794098
0.2438340807174888, 0.6765991925457158
0.21020179372197312, 0.5442912423340731
0.1765695067264574, 0.44469357249626285
0.14573991031390135, 0.3452181383848121
0.10762331838565023, 0.24542489138482537
0.07567264573991031, 0.1677074165653849
0.04932735426008969, 0.12294469357249582
0.025784753363228705, 0.07830420630596713
0.0022421524663677125, 0.02276029224815801
0.49271300448430494, 5.375927245295669
0.4781390134529148, 4.524824329798974
0.4624439461883408, 3.7608999343419516
0.44506726457399104, 3.1604535993182727
0.4248878923766816, 2.6362090161071743
0.40302690582959644, 2.1773116522079246
0.3783632286995516, 1.794616040121257
0.3508968609865471, 1.4336050458907827
0.3217488789237668, 1.1379412709721581
0.2942825112107623, 0.9404816786108432
0.26065022421524664, 0.7645600212340904
0.22701793721973096, 0.6104452174398949
0.1922645739910314, 0.4780883729377088
0.15975336322869954, 0.3785395973904411
0.1266816143497758, 0.2898698014891803
0.09136771300448432, 0.2120056437981077
0.061098654708520175, 0.12345808362320554
0.035874439461883414, 0.08964768171213855
0.014013452914798205, 0.055983962672700116
