x,y
1.2866138165345413, 8.55455715281624
1.2768289920724802, 7.725983913499929
1.2650056625141564, 6.9457969265361115
1.2560362400906002, 6.214657507446688
1.2462514156285391, 5.483407869103614
1.2360588901472254, 4.800764921620331
1.2254586636466591, 4.264052265970079
1.2160815402038505, 3.7761667396869214
1.2050736126840318, 3.4827079768429314
1.1981426953567385, 2.995153108320725
1.1883578708946771, 2.7018596743572125
1.1789807474518685, 2.2139741480740547
1.165934314835787, 1.9202398370959415
1.1553340883352208, 1.6268361838787797
1.142695356738392, 1.235833381554258
1.1320951302378255, 1.1370769302835662
1.121902604756512, 1.0383755886397026
1.1104869762174405, 0.7935235166555046
1.0990713476783691, 0.5973332451579303
1.0888788221970556, 0.4499701030274501
1.0807248018120046, 0.3028825090310896
1.0721630804077011, 0.3017252068677614
1.0640090600226502, 0.25196121384463765
1.0570781426953568, 0.251024350188608
