x,y
1.2879273518808245, 7.110400653016798
1.2805360179579621, 6.566560097952518
1.2747894701040747, 6.171348887830758
1.267822597102238, 5.82715461533229
1.261259778246378, 5.432623631045505
1.2547092034555474, 5.188082443371194
1.2493667097476364, 4.742534521461124
1.2427998095367663, 4.298006938303512
1.2350207468879668, 4.004489490510846
1.2309149037480445, 3.7079110264607813
1.2215032990952996, 3.415754030338068
1.2133079382354943, 3.0225834977212394
1.2055370382967145, 2.829059247670223
1.198570165294878, 2.4848649751717566
1.189583021563159, 2.3923542616148517
1.1826283926263519, 2.1981497857288623
1.172000544180668, 2.00700632610026
1.1585157472280798, 1.81824365689409
1.1499244949323175, 1.5754030338072234
1.1392966464866336, 1.3842595741786248
1.1315379906128835, 1.3407251207400819
1.1237670906741037, 1.147200870689069
1.1143636487313788, 0.9550370723080022
1.10536834228964, 0.7625331610094541
1.0984218760628528, 0.6683218828651079
1.0902428406230869, 0.47513774573157974
1.0824841847493367, 0.4316032922930404
1.0739010951635943, 0.28875586694782385
1.0661628460648935, 0.49520440786340814
1.0588082443371198, 0.40133324263655723
1.0506373716073736, 0.30814230324467573
