x,y
1.0465478538874906, 0.21155023467791167
1.0510904020134684, 0.8577647779062616
1.0556002992993674, 1.1040065301680109
1.0686687980409495, 1.1931161145500297
1.0789007550506768, 1.53458948370859
1.085043194340521, 1.7794707843003827
1.0948629344942522, 2.071287667505608
1.1034541867900143, 2.3141282905924747
1.110833276647847, 2.7079790490442797
1.121881504659547, 3.0487721923678635
1.1288483776613836, 3.3929664648663334
1.1362233861642066, 3.736820624447315
1.1440024488130058, 4.0303380722399815
1.1521978096728114, 4.42350860485681
1.1563077341677437, 4.770083667777698
1.1682008026664854, 5.460172777362082
1.171910754370451, 5.907081150942112
1.1817549826542413, 6.498877627372284
1.186717910346235, 7.294741854295625
1.19164818719815, 7.690633290252361
1.1965907081150944, 8.236514522821574
1.2043779334739133, 8.630025168355893
1.2073042650159853, 9.4775865587375
1.2122467859329298, 10.023467791306711
1.2200789061968575, 10.966941024420105
1.2299598666757365, 12.008706890687705
1.2332657642337257, 12.505951976056048
1.2439589143595675, 13.497041017617846
1.246448540915584, 13.994966328821164
1.2526399564655466, 14.839806815862865
1.253105230936671, 15.539419087136926
