x,y
1.0580445051254666, 0.7294568436815254
1.0653221171315004, 1.1743979916539082
1.0730298058818994, 1.3270058686867543
1.0815421543475627, 1.577828916219815
1.0953204655310997, 2.0280551854747237
1.1013950518051991, 2.276896312526837
1.1099074002708624, 2.527719360059894
1.1179975996740843, 2.9733211481925963
1.126083835236344, 3.467700201495248
1.1337756686228957, 3.815417139207888
1.141877759549003, 4.114687131830742
1.1487332224925955, 4.75440702040277
1.1568036026910076, 5.443895134385217
1.1652842404289756, 6.084936303277873
1.1733427291045022, 6.920756212770172
1.1801902643661708, 7.658030631682097
1.1870259081049537, 8.541636846103872
1.1942757732242544, 9.328018850265906
1.2019081489963774, 10.407394765527794
1.1958375265632397, 10.109776373305731
1.1833851201814558, 8.343554904702655
1.2067281796060383, 11.094240318868982
1.2111339888351813, 11.878310082469913
1.2151533235705398, 12.418163200140933
1.2183679985906344, 12.859801147311742
1.2107752612281302, 11.292652580350358
