x,y
0.4994394618834081, 2.813915315088777
0.49159192825112114, 2.595504519229425
0.4831838565022421, 2.4097795565986324
0.4747757847533633, 2.2022477403852854
0.4646860986547086, 1.994642582736124
0.4551569506726458, 1.8088687258147873
0.44394618834080724, 1.6230215274576354
0.4321748878923767, 1.480763589120321
0.42096412556053814, 1.3276266711370006
0.4069506726457399, 1.1743675174273216
0.39125560538116594, 1.053745302655658
0.3778026905829597, 0.9332208764650813
0.3637892376681614, 0.8344788567117885
0.34585201793721976, 0.7464691337328686
0.32847533632286996, 0.6584838578992205
0.3133408071748879, 0.5814997974379388
0.2993273542600897, 0.5372749116410311
0.28082959641255606, 0.4710475950993942
0.2640134529147982, 0.4157970467848511
0.24663677130044848, 0.3714254781163113
0.2320627802690583, 0.33807957196540883
0.21580717488789236, 0.30466032437869295
0.2006726457399103, 0.27128997108251873
0.18385650224215247, 0.248749703141808
0.16816143497757846, 0.22080661609599872
0.15190582959641255, 0.20374250869619814
0.13452914798206278, 0.17027436681893882
0.11603139013452915, 0.14766075744240936
0.10201793721973096, 0.1361461520193341
0.08632286995515695, 0.11365477836916504
0.07174887892376683, 0.0912122990095412
0.056614349775784764, 0.08510051269156094
0.042600896860986545, 0.07358590726848568
0.02914798206278027, 0.05664403559504372
0.016816143497757854, 0.04520277160778363
0.005044843049327355, 0.022882527974518396
