x,y
0.49999999999999994, 3.4899522232932387
0.4932735426008969, 3.2497834681418762
0.48878923766816146, 3.042422781945433
0.48150224215246645, 2.8240364332313526
0.4736547085201794, 2.627432490954555
0.46524663677130046, 2.3980938211586533
0.4557174887892376, 2.2014165374460406
0.44506726457399104, 1.9937869326516067
0.43273542600896864, 1.775180559630079
0.4198430493273543, 1.578356593045834
0.406390134529148, 1.414218459690149
0.39293721973094176, 1.2609837531257408
0.37612107623318386, 1.129409217272257
0.3604260089686099, 0.976076722126761
0.3424887892376682, 0.8662601455652865
0.3234304932735426, 0.7563946747132686
0.3026905829596413, 0.6355524356341578
0.2819506726457399, 0.5801307573027117
0.2651345291479821, 0.5030733554056122
0.24551569506726462, 0.44770057136470953
0.22926008968609868, 0.4033778969867132
0.21132286995515692, 0.34807845438162666
0.18946188340807177, 0.29260788175963626
0.16928251121076235, 0.26992093094729164
0.1502242152466368, 0.21457259405165985
0.1289237668161435, 0.17002989536621804
0.10818385650224216, 0.1473184974086017
0.08688340807174888, 0.11367922551443677
0.06838565022421525, 0.10196904292918596
0.052130044843049325, 0.09035664892502382
0.03307174887892378, 0.06771859240322264
0.0179372197309417, 0.045251665898327076
0.003923766816143502, 0.022833633683973176
