x,y
1.0051047349817475, 0.013365364082849496
1.0075410911713198, 0.010840273329060679
1.0101139301777398, 0.01374119154388076
1.0129468130438506, 0.029643390988681517
1.0159099092287065, 0.058267349989321815
1.018940628590766, 0.10481742472773803
1.0214286977115699, 0.13083920563741103
1.0239168060046944, 0.15396967755712154
1.026404738022376, 0.19011103993166678
1.0288927176997142, 0.22273464303508916
1.0313806883679975, 0.25602320449854155
1.0338555371507367, 0.27622378816997717
1.0363087937787507, 0.3177593548630284
1.038845005281754, 0.3260025624599603
1.0413327806101527, 0.37370916079436256
1.0438204971800704, 0.42575272261370856
1.0463081158191863, 0.4850245569079643
1.0487956952859816, 0.5471877001921825
1.0512831572358148, 0.6180247704462936
1.053770501668686, 0.6975357676702956
1.0562577481707554, 0.7842750373692073
1.0587448771558627, 0.8796882340380101
1.0612318690378477, 0.9852210121716851
1.0637186454720688, 1.106655989750159
1.066205363147809, 1.2324279308135804
1.0686918849619458, 1.3726564168268212
1.071178210914479, 1.5273414477898761
1.0736643801777297, 1.69359171471279
1.0761502948208956, 1.878635490070467
1.078635935257817, 2.0839184283578884
1.0811212035576916, 2.3166688020499677
1.0836061584790009, 2.572549647661754
1.0860908196079049, 2.8501153106982695
1.08857497149664, 3.1652679906043115
1.0909457332272963, 3.501093529788596
1.0930903409636779, 3.8320359693453856
1.095121582480621, 4.181884357130993
1.0971525367338792, 4.552935677509668
1.0983938270555929, 4.768498825539184
1.0028247817756015, 0
1.0005893123270173, 0
