,x,y
0,0.061341780616787,0.728263416837855
1,0.0642810826497621,0.918499689284193
2,0.0694028644455111,1.1072420763489923
3,0.0753420870505388,1.3676804490640997
4,0.0809465005381262,1.686584926836499
5,0.0871524572610124,1.9867305126739083
6,0.092412214304176,2.299496310817066
7,0.0971710421051335,2.6286068229464448
8,0.102581077920959,3.0805704847214272
9,0.1061877684648426,3.411269296740997
10,0.1119484547502122,3.86711136522457
11,0.1159558886878607,4.350217196422646
12,0.1207147164888183,4.740140715329394
13,0.126725867395291,5.637862588145607
14,0.1317351598173515,6.286720030493616
15,0.1367444522394121,6.612247633568387
16,0.1425051385247818,7.75938631599009
17,0.1467630370835333,7.9151337272092
18,0.1515218648844908,8.820440039811107
19,0.1565311573065514,9.489077356372952
20,0.1627927728341272,10.136943650339877
21,0.1680525298772907,11.286934332846284
