,x,y
0,0.0398936170212766,0.0744680851063819
1,0.0706686930091185,0.0992907801418425
2,0.1056231003039513,0.0992907801418425
3,0.1322188449848024,0.173758865248228
4,0.155775075987842,0.2234042553191493
5,0.1846504559270516,0.2978723404255312
6,0.2386018237082067,0.7198581560283692
7,0.2978723404255319,1.4893617021276615
8,0.3237082066869301,2.0354609929078027
9,0.3495440729483283,2.829787234042554
10,0.3753799392097265,3.6985815602836887
11,0.3936170212765958,4.865248226950355
12,0.4080547112462006,5.833333333333334
13,0.4285714285714286,7.595744680851066
14,0.4407294832826749,8.787234042553195
15,0.4658054711246201,11.790780141843976
16,0.480243161094225,14.397163120567376
17,0.4886018237082068,15.861702127659576
