,x,y
0,0.0396088019559902,0.0715883668903778
1,0.0704156479217603,0.0954511558538406
2,0.1048899755501222,0.1193139448172999
3,0.1312958435207823,0.1670395227442185
4,0.1547677261613692,0.2147651006711406
5,0.1844743276283618,0.3102162565249848
6,0.2383863080684597,0.751677852348994
7,0.2970660146699266,1.5033557046979862
8,0.3234718826405868,2.052199850857569
9,0.3491442542787286,2.839671886651752
10,0.3755501222493888,3.686800894854589
11,0.393520782396088,4.844146159582401
12,0.4074572127139365,5.822520507084265
13,0.4287286063569683,7.588366890380312
14,0.4404645476772617,8.781506338553317
15,0.4657701711491443,11.78821774794929
16,0.4800733496332519,14.377330350484712
17,0.4885085574572126,15.821029082774048
