x,y
1.0577983766917087, 0.7741917773121152
1.0652613855768966, 0.9512824501523554
1.075489874911926, 1.163538702268422
1.0823994582871994, 1.3407391817574563
1.0884821975970644, 1.4466751461801017
1.0956684937272954, 1.623820722344739
1.1031315026124833, 1.8009113951849791
1.108939176267123, 1.8711876504122316
1.1150153271780607, 2.11998206491403
1.1219282047527979, 2.2257533193634913
1.1257988891227364, 2.2964138978615196
1.1343671019280217, 2.508999569923958
1.1429303734341114, 2.82872907954577
1.1498399568093849, 3.0059295590348007
1.1584065225149383, 3.254229843617029
1.1653078703915523, 3.6100033857050047
1.175261294071356, 3.78659992862568
1.1835379702240971, 4.320672016690612
1.1921061830293824, 4.533257688753055
1.2014962986008804, 4.924251713441249
1.2078409267681158, 5.3515642872175935
1.215569118710138, 5.778602344371954
1.219981698891868, 6.0991554038597044
1.227149876925048, 6.669161717742011
1.2354298472772527, 7.131804580767367
1.24287473806539, 7.701755991325275
1.2483859337682897, 8.200662500114383
1.2536286522148918, 8.521050849628944
1.2602516402368165, 8.912593907561105
1.2646576320196188, 9.376005417128008
1.2751265979155038, 10.373928241355014
