x,y
1.2727555431443731, 7.4401563808991895
1.2613533649818487, 6.7935213627478355
1.2585224239039374, 6.151577771572185
1.2536446802569114, 5.6562971237084625
1.2475324211114214, 5.406646188215582
1.243468975146607, 4.961072326165873
1.2369505724657919, 4.661938006143533
1.232468919296286, 4.462440659033788
1.2247300753979335, 4.064116168667969
1.215360625523597, 3.615638089919017
1.2088442334543423, 3.267243786651772
1.2027299636972912, 3.0668528344037966
1.1970218374755655, 2.9159452666852843
1.1872361910080982, 2.6642837196313884
1.1803136554035185, 2.2664060318346806
1.1693035464953923, 2.0140742809271153
1.1631832449036583, 1.9614632784138486
1.1587036023457136, 1.7127059480591988
1.1521851996648982, 1.413571628036859
1.1440221167271711, 1.4091036023457129
1.134236470259704, 1.157442055291817
1.124848924881318, 1.1523038257469977
1.1179183468304943, 0.9514660709299037
1.1113939123149958, 0.800111700642276
1.1048674671879364, 0.69801731359955
1.0934431722982407, 0.5932421111421391
1.0861024294889696, 0.44144093828539255
1.0795759843619102, 0.33934655124266655
1.0697802848366378, 0.33398492041328964
1.061619212510472, 0.2802569114772382
1.0550887461602905, 0.27668249092431907
