gen0,gen1,gen2,gen3,gen4,gen5,gen6,gen7,gen8,gen9,gen10,gen11,gen12,gen13,gen14,gen15,gen16,gen17,gen18,gen19,gen20,gen21,gen22,gen23,gen24,gen25,gen26,gen27,gen28,gen29,gen30,gen31,gen32,gen33,gen34,gen35,gen36,gen37,gen38,gen39,gen40,gen41,gen42,gen43,gen44,gen45,gen46,gen47,gen48,gen49
inf,11.99212709025802,0.38224835326727535,6.20997047415405,1.4011598498453866,0.22306476687100327,1.504072756878698,0.04655631844871962,inf,inf,1.805392813589625,0.310755835855945,133.9941549977586,1.6954847210116353,1.7615515450445964,inf,0.18584815941408422,0.04429681798139724,0.05937991688520779,0.2023476901601502,0.026790717068103587,0.026854948692962306,inf,0.026078727525406225,0.25089613580346504,0.23067638760718184,inf,0.13335139850807176,1.6306883462209258,0.06560254414835938,0.2484050197727879,0.057560539407531155,0.05719915267908372,1.8593724310434279,0.20554606689311775,1.8635082699698717,0.3251902491984465,inf,1.504072756878698,0.7004322731259115,0.05937991693925439,1.235167329097086,0.1283757343787803,1.2526387985041334,1.2839410337463342,1.4244796948702403,0.6473770977305922,0.07347596765238633,inf,0.026953811242464678
1.7505195791992885,0.23355400661769682,1.939112887921802,1.8437516756783732,1.5395970953203,0.8042637174227433,1.0149666495142182,216.2891052043011,0.4726199387337989,0.23355400661769682,inf,1.6387690928230665,inf,0.2334798466283457,1.5395970953203,0.8773774326670556,0.23241731274169328,1.4580535192899124,1236.4887542316817,0.04703054493021479,0.3844320970320134,1.6604954498832727,0.23332108761754564,0.22369427709491324,0.2875991815055778,0.05937991685506897,0.33452740170100637,0.2055460682630028,0.4817758021395411,0.23067638771093382,1.9182737784048016,0.5215244764888713,1.607540868888758,1.4530536751205496,0.5387627712508232,1.859777137283669,0.23355400661769682,0.2766896130385907,0.3606909594845974,inf,0.41780552714426406,0.9838592000014372,0.24028101700069887,inf,0.8513670952555809,0.29715094687476945,inf,0.028669907201579813,0.15232977444630122,0.02515691115300985
1.603373698663049,1.5395970953203,1.4816555129674434,1.8071117299960042,0.10125224214080572,1.254600816176157,1.2402944450527702,0.19772316014081065,0.2627409973759527,1.5255659893492866,1.5395970953203,0.1020570720374057,0.7339639760480441,0.685665768900471,0.7970723017734258,0.03548533357303975,0.6727123875011276,0.36194928781488217,1.2526387985041334,1.9182737784048016,inf,2.4485275778563675,0.16475772331346988,1.8625470305335075,0.23349559127453876,0.20009597914146524,1.608342223301431,1.6415707117572274,0.022084582650185994,0.6412309920473052,0.7705694747428995,1.4816555129674434,inf,inf,1.6101026654929553,0.03569230178797804,0.6282351175000512,0.04971662088291497,3.6485014850772384,0.6632591881758143,1.625293096424625,0.23355400661769682,1.5395970953203,0.2601878372854329,0.9981079162833664,0.11491291608778306,0.03537991154378509,0.2335542832518379,0.029383141526332437,0.10297531140610451
1.9182737784048016,1.374234133354453,1.0980096391571077,1.3755559387301792,1.3228404370148215,1.4580535192899124,1.0518013203181216,0.03537991390727169,1.928734316537123,0.1653763402842164,1.2334827221831355,1.4244796948702403,4.290004373390331,inf,1.4241007117946802,inf,inf,0.5419947603582765,inf,0.07760751434403791,1.4244796948702403,0.5616435033607843,0.1321591358237331,0.05937991685506907,1.55442654804049,0.02602114994686026,1.0262765404043277,1.1418625819505759,0.7004322746640678,0.39980051347379886,1.5395970953203,0.23355400670492937,0.779331101236557,0.4255648748957529,0.037675805876303974,0.1725393517056938,0.11000360995605575,inf,inf,1.023654053788288,inf,3.0548420060645656,0.7004322731259115,0.2335540066580352,inf,0.23349572235046784,0.6676110548217675,1.9182737784048016,2.161767128924451,1.928734316537123
0.2306763885205979,1.7970136930889749,1.0949984265636323,1.8366966358993997,0.20314547693380414,inf,0.3855054663920783,0.0577332196753284,2.0753835157053446,1.295145685559162,0.026854791444933582,0.844499513520427,0.8081967784829654,0.04165133545322731,0.22799884266889847,333.3788781754811,0.08858134636353245,1.9182737784048016,0.0299953169715694,0.017442075914908067,0.09078606888587085,1.7715867850785176,0.23355400661769682,0.23355400661769682,0.043050257287542734,0.012971875657373198,0.01984562189992526,inf,1.2526387985041334,1.504072756878698,1.4244796948702403,0.4898736607784654,0.23257397344227365,1.8071117299960042,0.283204805084302,0.577234025524,inf,0.15457691727399955,1.504072756878698,0.2251798172156861,1.2184378863766006,inf,1.9182737784048016,inf,0.1482226391322291,0.41389588619580486,inf,0.04979560807200889,0.23358157941595342,0.16783430053239104
4.032822497590895,1.8115755365618953,1.6033736986630487,0.8854605951480494,0.6412309920473052,0.23355400665791307,2.017044315969957e+32,1.4699275926796846,1.504072756878698,0.15892493522645054,1.9764401592629828,0.7004322731259115,0.026790717068103587,0.9346484007051322,0.5337599986294229,4.032822497590895,inf,0.08556017849622291,0.7648023848026744,0.26603062323545607,inf,1.9182737784048016,0.7004322745893884,0.2839143426666584,0.22905694921517114,1.603373698663049,0.2335540067970906,1.3081835882298767,0.016078883291246356,0.22954558388296653,inf,0.22307311283980572,1.1525566524858564,0.6741529984435183,1.4880519335442735,1.7970136930889749,inf,inf,0.012005975450704705,0.701980098550483,0.035006030601448704,0.016078883295784597,0.09530148497617014,1.504072756878698,0.026006245127332683,0.23214620938406463,0.7004322748428945,16.33337101753536,0.23355400661769682,1.0116725749526614
6090.479401582105,inf,0.3855054663920783,inf,1.8218471030424257,0.6435530949014058,1.7751303072352171,0.23355400661769682,0.18738605858373447,inf,0.3069240960902859,0.23228435380246865,inf,0.03537991140094147,1.6632197537933568,0.08858135036235347,0.23355400661769682,0.02475593268771535,0.226592828570859,1.504072756878698,inf,0.13634844163243498,0.13634844163243498,0.6412309920473052,0.38734273523651824,0.018640479805671812,0.025869494208203957,inf,0.19819516758884376,1.6181305280745581,0.016099687701791987,1.3806633329038602,0.5006303446129475,0.23355400661769682,0.21779862850442808,0.4385790194412855,0.23573616569426803,0.3855054663920783,inf,0.561294047259235,0.23835314840002558,0.10245162705506469,0.028921759484297278,0.012059908932387123,0.6300855053649098,0.17351271476375604,inf,1.5273310195640482,0.026954308280320718,0.22866712040681433
inf,1.087013124817562,4.095780948312718,1.5428834740370103,0.5553690949692309,0.8045434969705817,1.3032304725852635,0.3080495518841858,1.4987720407725,0.159479811441834,1.0729405307474784,3.9555909354160073,0.9856880824205674,inf,1.2839410337463342,0.05599464676827719,inf,0.028941313023861298,0.38574299951633595,0.05936857828994764,1.3806633329038605,0.0593799168990284,0.6533781742429008,0.030914907131884016,1.504072756878698,1.0904215816768297,0.6589960944308243,0.1993836754311119,0.4366038476241451,0.18204175127169558,2.2560881036142137,333.251639746894,0.6334968527758656,0.23875278342751916,0.1878338836540604,0.05937991691407477,1.614945148944908,0.23541025552638417,0.03838757131600232,0.050655729016327186,0.13211361439471989,0.21934672377045683,0.05017720492496172,0.021050926451965636,0.016186570540994802,1.2526387985041334,0.6772057743952851,0.07268048224217534,inf,0.10377937075949169
15538709.710336983,1.7571916173558932,1.2063561743186533,1.087013124817562,1.0402582406963465,0.2879104327557379,0.3403659508019833,1.8437516756783732,1.504072756878698,0.24079839612499332,0.23067638757540257,1.4603845851549728,0.6005633442591791,inf,inf,inf,0.36083059357782155,0.8072164532922005,inf,0.7104684339899515,1.5395970953203,inf,0.026388959966716374,0.2209872052698137,inf,0.08858134507537604,inf,0.01882552502704389,inf,0.06211433782505822,inf,0.5794541673803304,0.02793623745846198,0.09111412760041944,0.12969671719495168,0.013293949999906955,inf,inf,0.23541025552638417,391.267424439316,0.016156227571174027,inf,0.04693541985355082,inf,0.012292593993805875,0.052964944730314364,inf,0.034888093648439686,inf,0.10259022163843405
1.955755403888678,0.376515911049084,1.9182737784048016,1.4244796948702403,0.9197270846328565,1.504072756878698,0.5258730283687846,0.03537991154378509,0.22012858999788926,0.03656897021111416,0.0456182108172547,0.23214620929678517,1.4518742312506805,0.7004322731259115,0.6919753210620756,0.03218538842670299,inf,0.3940170025768906,1.603373698663049,0.4276906460690946,1.0922581914935814,0.02608225213394985,inf,1.5395970953203,inf,0.5638766331000005,0.33415194162243966,0.023751172147983054,0.4853974467151678,1.8593724310434279,inf,0.23355400661769682,1.9083267274710443,inf,0.05937991685506897,0.27724392465655795,1.4717693717082412,1.0702246888751465,0.013241072526088651,1.1908433168598056,79.12790620840404,inf,inf,inf,inf,inf,1.613502854487713,0.15125662642316134,1.269954673903308,0.823511923526702
1.4053537568896526,4.032822497590895,1.928734316537123,0.9925583210453527,1.119261162648942,0.23355400661769682,1.5395970953203,0.2404801727915713,7.164519155454413,0.8536773532768768,1.2676675740197587,0.28746838871555447,1.5395970953203,0.03537991154427194,1.2184378863766003,0.8135879367857392,0.23346210871444412,0.6831029117147548,15538709.710336983,1.2452130821404699,1.6413432859078483,0.5563473703778649,inf,0.23280905311065714,inf,0.2334571632839075,0.6183723128758868,0.23355400665802198,inf,0.062004670657045804,0.5453531694975258,1.9182737784048016,1.7252337649746818,0.060306372074385245,0.1800896912388245,0.6038577535107112,1.388314018575826,0.12980581584028827,1.9182737784048016,1.2147876027130224,inf,0.4014585879997415,0.03457739355593814,0.593074391171585,inf,0.01338462422442313,0.0378933400076486,0.017455212039618133,0.049715357189594675,0.15212196378208692
0.6777404513391273,inf,1.4150975385665365,1.5443318826518757,1.5395970953203,4.234939899590932,1.8398345915708838,inf,0.739754296955692,1.625293096424625,1.4788384824406744,1.8437516756783732,inf,1.0490430589406603,0.03564596026713143,inf,0.21706014219083056,0.2335540072851132,0.44589051372704014,0.38700345285218674,0.271478047600638,0.38340519538135653,0.380402167831107,0.9448060873710231,inf,inf,1.2526388008444784,0.4943602570579204,inf,0.23355400661769682,0.06026661857317418,1.683051753647845,0.3465391937756169,inf,0.41109964050035597,1.6101026654929553,1.3633406246175253,1.0691546977215662,inf,1.928734316537123,0.29416160103379124,0.07782843140099903,0.23200131445337946,inf,0.02670250871858839,0.3587966673190277,1.0718335717321128,0.23358157941595342,inf,0.11454810052177959
0.24613394269937872,0.23355400661769682,inf,0.6487891286650177,1.9182737784048016,1.7042129835308821,0.17922075367572138,0.2306763885205979,inf,inf,0.037021675140405476,0.17538145936333505,0.23355400661769682,1.0741027685884852,0.6465283566886364,1.119261162648942,0.3668319378478607,1.9182737784048014,0.7743942761521009,0.24440452764024137,1.9182737784048016,0.67787423872302,0.025654829355246933,0.1548484527214174,0.022267066651695963,1.1945224073956793,0.2805420450850705,0.03537991143656935,1.6181305280745581,0.4034114718221031,0.16691631793914957,inf,inf,1.688973536822766,1.625293096424625,0.23355400680885413,inf,0.6364174016099776,0.23000793793567204,inf,0.015820710562991423,inf,0.23355400665791307,0.20094372623946405,0.013879862536354995,1.2618361988516433,inf,0.750575284162181,1.5489243298715476,0.22370071733602948
1.9182737784048016,1.119261163388885,inf,inf,0.8985039129795365,1.8695683422501839,1.6181305283327332,0.5829851122910924,0.03537991140094156,inf,0.029299560873556823,0.2755045021612518,0.057560539381212535,inf,0.2334798466283457,1.8625470305335075,inf,0.188858918237081,4.03282249773163,1.9083267274710443,1.5688617231108424,inf,0.04263583422705443,0.034723635710588896,0.02327446603769389,0.4900663658722003,0.018825808420683286,0.23321637631353925,0.36202097074820816,0.23334354725154688,inf,0.43126567538777283,inf,0.3855054663920783,0.6586498356111689,0.1636121615723382,0.6412309920473052,0.1827385423907097,0.050655728908648286,0.4744385885527871,inf,1.9182737784048014,0.7414727387252916,0.22306494954218758,0.009136349084196187,0.06795263109030682,0.7559248718287386,inf,1.504072756878698,inf
0.8723574052825932,0.8172863609142589,inf,0.3146165489585672,0.9448060873710231,1.6595433867680103,4.068788875764906,1.4804240286813648,0.3716820323038986,0.22462778259001587,0.24880496628651727,inf,1.5395970953203,0.23355400670492937,0.4634340089076703,1.90253840885501,inf,0.025001406910023498,0.553397194309163,inf,0.019330821715854766,0.5950401795059669,inf,0.23355400670439347,0.25089613580346504,0.025373694591562596,0.041185191571242695,0.054012287874815934,inf,1.504072756878698,1.0490820208849263,1.4816555129674434,inf,0.25956279536179144,0.8414060780010905,0.205896002249209,0.22948396838330276,1.6252930964246248,0.7004322745893884,1.5532977986957817,1.8305057127678273,0.012059908854356528,0.6856657694546608,1.23897508263216,0.18885892213045236,0.05542364659169443,0.07347596765238633,1.812043650387799,0.2596735697360485,inf
1.4735413199040825,1.625293096424625,1.5479930711082863,1.273656450714283,0.7559248686698119,inf,1.618130528074558,2.161675638359941,0.052551478563411816,1.762209361350654,0.03537991154378509,0.18628190105030323,0.03893899058214288,0.5988822615696192,1.6632197529632702,1.119261162648942,0.05168447857557608,1.976440159262983,1.8897016876697579,1.504072756878698,inf,1.660639856836256,inf,0.05209076849239781,0.07157587213572789,1.6004307900856092,0.1876133519930964,inf,0.7627695662765043,0.016078952333728053,0.03916789447539748,0.07749925104355557,1.6025388237170404,inf,0.6412309920473052,1.2526387985041336,0.2306763875754027,0.36119223895489494,0.9835203518387505,0.3080337556621644,0.03498755436012783,0.3855084807263526,0.7751519002702447,inf,0.05252245509442828,0.7194663108722883,inf,0.3012304127532341,0.01331672472934758,0.8035450764855949
1.7970136930889749,1.3205936818118582,inf,1.3877439752700598,0.7693891570133242,0.3620636026580001,1.8417915618451273,0.38401203814475526,0.5512594135912158,inf,1.1735403398780562,0.8137878281136641,0.6824445597023608,0.8045999128810803,0.025395708098034906,0.049605173630818636,0.9505391129490831,0.2361870419246004,0.2444039395690117,1.927116072522895,61.543163066598304,1.1794388764834052,0.23355400692013614,0.1321591359022337,0.24048017324497736,1.2676675744302615,0.6412309920473052,0.05728980237791821,0.026953515707844815,0.5166414264947743,0.18577588025737535,inf,0.2700667395001405,896.4276079175962,1.2432888375532192,0.935913556416051,0.23835314797713572,1.9182737784048016,inf,inf,1.6858932945146805,0.012990214991909162,0.009531358916910624,0.23216310986253497,inf,1.2546008161761573,0.02695283597444563,1.0800893458694008,inf,1.9182737784048016
1.4411722207738409,1.3032196095544137,inf,6.343272613070695,0.5823296446859315,0.23260451110220554,0.7246939383294464,0.5006745589212013,inf,0.2643153674686039,1.20963018066467,0.8639845045624182,4.032822715499609,0.16530910089173842,1.3168448034459166,0.7004322731259115,0.6838289539957298,inf,0.026790717068103587,0.23747791380108707,0.038212434644345795,2.32315440739642,0.1244528639936084,0.921219379629554,1.6993705516410156,0.06901381395279262,0.02461782066698058,1.8524053872623916,3.7906081230284085,inf,inf,0.039274964921247796,0.23067638757540257,0.22773531956746046,inf,0.4806987195492394,1.5516159435483672,0.020029260362587478,0.024543695553725164,0.6724647277347902,inf,0.158309837261985,0.4704262244126538,0.7004322731259115,inf,1.867865108481881,0.18423628751718268,inf,1.625293096424625,0.012348052103458452
1.6889735368227667,1.5395970953203,inf,0.7698449054700757,inf,1.1046911791211134,1.504072756878698,1.9182737784048016,0.45922431439621636,1.504072756878698,1.2184378863766006,0.2404801727915713,0.03537991143963128,0.056121529150615954,1.786669451449994,inf,0.23355400661769682,0.2217910574247327,1.8798880487041578,0.5586177063141743,0.716296891795467,1.7970136930889749,inf,inf,0.28923008304668585,0.5420941076552861,1.061498621759267,0.6412309920473052,1.119261162648942,0.433118725826876,1.3158984575556152,1.889283717361454,0.6836502210529013,inf,0.0693602532762979,0.012691203273229434,0.33125946530502665,0.24688091501552056,0.5974849647729393,0.494360256213068,1.9083267274710443,inf,1.0776848645611758,0.09510832614122271,inf,0.01888676309205946,2.315117014882791,1.7986977341331047,inf,0.03900523393330389
1.175285747373327,1.1418625819505759,1.4547486715641331,1.4685279770271067,0.2238916896616765,1.248538078476595,inf,1.6033736986630487,inf,0.36859152926673816,0.03537991140094156,1.487638041073603,0.8096521492466667,0.03537991154378509,0.48515754522562726,333.3788781754811,0.48375245170459713,335.48215974861887,0.4032116530293086,0.8853335753157502,0.047599770198613264,0.8826158948174078,0.026953817040828786,1.5395970953203,0.07430741277220168,0.0579434105450229,0.39980051347379886,0.021365154470257223,0.23140578890727997,1.7970136930889749,0.3765159108523505,1.4880519335442735,0.27895882159131297,0.7004322731259115,1.070498358677214,0.38550546828543963,1.0458030117857389,1.0587281348194477,1.9062794382148482,0.4164854936524077,inf,0.0975489228935389,0.5553838995603467,1.1794388790492338,inf,0.2485003443055545,1.9182737784048016,0.8001927824547345,1.0800893458694008,0.6865987093102753
inf,4.032822497590895,3079.9251945954916,1.3228404370148217,0.8484604823053442,inf,0.22306476687100327,0.6412309933236796,0.6122495286458578,1.786669451449994,0.23768284245612326,1.5012467010832347,0.035379911430075996,0.21235216672079937,0.38550546828543963,inf,0.2217910574247327,1.197413158427894,0.2295353115004058,inf,336.5070944814809,0.7004322743293573,1.504072756878698,0.7004322748428945,1.5395970953203,0.18960394908428183,inf,0.026953810852744543,0.23097738384538657,0.04027910651890734,0.035128955490604116,1.5861998639311274,0.4255648748957529,0.44701163297255975,1.4760579076205778,0.45807649776113524,0.08177532641626957,1.7970136930889749,0.7004322731259115,0.6380448831197622,0.7004322731259115,1.8783297129338457,inf,0.614162631042169,0.14504337228531533,1.504072756878698,0.6090376140667342,1.675147482659291,inf,0.013892256385079162
inf,1.1988903367515231,1.0691546982565472,1.2042182337289375,0.7004322731259115,0.23355400661769682,0.18908858704855858,1.4096787550480534,1.8305057127678273,1.2134314858824806,inf,1.0285149701694787,0.03537991154378509,1.8115755365618953,0.7004322731259115,1.8095086554141724,0.04379511863802032,0.03142039655209848,inf,1.6033736986630487,inf,0.6452483937572269,inf,1.4165377009121582,1.2587832686943874,2.0266401391468323,inf,0.016078883401116933,0.6724533390827455,1.1208311300003293,0.03537991140094156,0.25304927189918786,0.6412309920473052,inf,0.6586498342053774,0.027015564358030653,0.011089667638580138,inf,77.82292311958362,inf,1.2156582693025222,0.12275008624499271,0.9445560008317947,1.1037491489772675,1.6993705542899868,0.026826487581203515,0.010166914091828055,3.3990538639566528,0.02546322694494046,0.012358081519119282
1.7042129835308821,1.9182737784048014,0.23355400661769682,0.7844768264418022,1.625293096424625,1.3356212351015384,1.7970136930889749,3.662718878922517,0.18472011665805496,1.612852126252626,1.2804129862428821,1.5395970953203,1.9182737784048016,inf,0.03239388117324884,0.2409418484873051,0.24912437516927277,0.027031478442525646,0.15839705958133307,inf,1.090062724364737,inf,0.23355400670439347,0.7559248686698119,0.026953810852744543,inf,0.019036926587139597,0.6463690592315638,0.47103887380987236,0.15538286214812963,2.4485275778563675,inf,0.34613346982633164,inf,0.1857495867597157,0.2284957773166052,inf,0.021336780782634984,1.6181305280745581,0.028334543836728752,0.8916874209916015,0.08814663957976526,inf,inf,1.2526387985041334,1.2466164133401234,0.23063375597467223,0.013878540235628543,3.6574617751174165,1.4244796948702403
inf,1.3958032389341872,1.1742112500485522,1.8321126532441188,0.22339293885857414,7.660823976684223,0.7973731451226976,0.1831690983811921,1.3885712940839736,0.3826639837001248,0.27615047933664016,0.23355400661769682,inf,0.13342507710254395,0.13424944625502033,0.48280271409194336,0.2346135441399863,1.8593724310434279,0.2586480569657429,0.19084590879271046,1.678909793597881,0.188858918237081,inf,1.4245047737296035,inf,0.30447382268591455,0.7004322731259115,0.3620172305023473,inf,0.05570196475050869,inf,0.13160386522145937,0.9342016686849557,0.6538100670440466,1.2526387985041336,0.4769887049121546,1.0930793808736978,0.20663818975706627,1.0143055032730313,0.5419200000776052,1.41307934446879,1.9182737784048016,0.039539718890740816,inf,0.20554606695892488,inf,0.015525086630666839,inf,0.05755972103140412,inf
