,x,y
0,0.0517870156956385,0.4613297150610584
1,0.0553041659507148,0.7327001356852101
2,0.0585958654524124,0.9226594301221168
3,0.0603544405799505,1.0583446404341963
4,0.0616834446268064,1.275440976933513
5,0.0634467598490279,1.4654002713704202
6,0.0652124451185912,1.6824966078697443
7,0.0665390791181053,1.8724559023066512
8,0.0691733867384001,2.0352781546811407
9,0.0705000207379142,2.225237449118048
10,0.071397083656746,2.496607869742199
11,0.0731769892103594,2.876526458616013
12,0.0756083615270215,3.2157394843962024
13,0.0758658079195131,3.663500678426052
14,0.0772161423924442,4.124830393487111
15,0.0794185088847149,4.341926729986433
