,x,y
0,0.0629496424191073,0.7734056987788307
1,0.0664525723901335,0.8819538670284928
2,0.0730359713935285,1.2618724559023065
3,0.0761105153075432,1.4654002713704202
4,0.0813803155718035,1.8046132971506128
5,0.0870737617983919,1.9945725915875163
6,0.0919116209346281,2.388059701492537
7,0.0956518518957415,2.713704206241516
8,0.1020180953114538,3.1071913161465403
9,0.1059778519075918,3.4464043419267334
10,0.1119133392189508,3.907734056987788
11,0.1209399607757164,4.762550881953867
12,0.1266962132568597,5.671641791044777
13,0.1315554028191712,6.309362279511534
14,0.1368240180597607,6.635006784260515
15,0.1417199433558685,7.693351424694709
16,0.1461069009853471,7.924016282225239
17,0.151426472243783,8.833107191316147
18,0.1567247130761436,9.49796472184532
19,0.1633318125529557,10.149253731343284
20,0.1684531886024423,11.28900949796472
